Season,gmDate,HomeTeam,HomeConf,HomeDiv,HomeRslt,HomePts,RoadTeam,RoadCOnf,RoadDiv,RoadPts
2016,1/27/2017,PHI,East,Atlantic,Loss,118,HOU,West,Southwest,123
2016,1/27/2017,BOS,East,Atlantic,Win,128,ORL,East,Southeast,98
2016,1/27/2017,CLE,East,Central,Win,124,BKN,East,Atlantic,116
2016,1/27/2017,NY,East,Atlantic,Win,110,CHA,East,Southeast,107
2016,1/27/2017,TOR,East,Atlantic,Win,102,MIL,East,Central,86
2016,1/27/2017,ATL,East,Southeast,Loss,86,WAS,East,Southeast,112
2016,1/27/2017,CHI,East,Central,Loss,88,MIA,East,Southeast,100
2016,1/27/2017,NO,West,Southwest,Win,119,SA,West,Southwest,103
2016,1/27/2017,POR,West,Northwest,Win,112,MEM,West,Southwest,109
2016,1/28/2017,CHA,East,Southeast,Loss,106,SAC,West,Pacific,109
2016,1/28/2017,MIA,East,Southeast,Win,116,DET,East,Central,103
2016,1/28/2017,MIL,East,Central,Loss,108,BOS,East,Atlantic,112
2016,1/28/2017,GS,West,Pacific,Win,144,LAC,West,Pacific,98
2016,1/28/2017,MIN,West,Northwest,Win,129,BKN,East,Atlantic,109
2016,1/28/2017,PHO,West,Pacific,Loss,112,DEN,West,Northwest,123
2016,1/28/2017,UTA,West,Northwest,Loss,95,MEM,West,Southwest,102
2016,1/29/2017,ATL,East,Southeast,Win,142,NY,East,Atlantic,139
2016,1/29/2017,CLE,East,Central,Win,107,OKC,West,Northwest,91
2016,1/29/2017,IND,East,Central,Win,120,HOU,West,Southwest,101
2016,1/29/2017,NO,West,Southwest,Loss,94,WAS,East,Southeast,107
2016,1/29/2017,TOR,East,Atlantic,Loss,113,ORL,East,Southeast,114
2016,1/29/2017,CHI,East,Central,Win,121,PHI,East,Atlantic,108
2016,1/29/2017,SA,West,Southwest,Loss,101,DAL,West,Southwest,105
2016,1/29/2017,POR,West,Northwest,Loss,111,GS,West,Pacific,113
2016,1/30/2017,MIA,East,Southeast,Win,104,BKN,East,Atlantic,96
2016,1/30/2017,BOS,East,Atlantic,Win,113,DET,East,Central,109
2016,1/30/2017,MIN,West,Northwest,Win,111,ORL,East,Southeast,105
2016,1/30/2017,DAL,West,Southwest,Win,104,CLE,East,Central,97
2016,1/30/2017,PHO,West,Pacific,Loss,96,MEM,West,Southwest,115
2016,1/30/2017,PHI,East,Atlantic,Win,122,SAC,West,Pacific,119
2016,1/31/2017,WAS,East,Southeast,Win,117,NY,East,Atlantic,101
2016,1/31/2017,TOR,East,Atlantic,Win,108,NO,West,Southwest,106
2016,1/31/2017,HOU,West,Southwest,Win,105,SAC,West,Pacific,83
2016,1/31/2017,SA,West,Southwest,Win,108,OKC,West,Northwest,94
2016,1/31/2017,POR,West,Northwest,Win,115,CHA,East,Southeast,98
2016,1/31/2017,LAL,West,Pacific,Win,120,DEN,West,Northwest,116
2016,2/1/2017,CLE,East,Central,Win,125,MIN,West,Northwest,97
2016,2/1/2017,ORL,East,Southeast,Loss,88,IND,East,Central,98
2016,2/1/2017,BOS,East,Atlantic,Win,109,TOR,East,Atlantic,104
2016,2/1/2017,BKN,East,Atlantic,Loss,90,NY,East,Atlantic,95
2016,2/1/2017,DET,East,Central,Win,118,NO,West,Southwest,98
2016,2/1/2017,MIA,East,Southeast,Win,116,ATL,East,Southeast,93
2016,2/1/2017,DAL,West,Southwest,Win,113,PHI,East,Atlantic,95
2016,2/1/2017,DEN,West,Northwest,Loss,99,MEM,West,Southwest,119
2016,2/1/2017,PHO,West,Pacific,Loss,114,LAC,West,Pacific,124
2016,2/1/2017,UTA,West,Northwest,Win,104,MIL,East,Central,88
2016,2/1/2017,OKC,West,Northwest,Loss,100,CHI,East,Central,128
2016,2/1/2017,GS,West,Pacific,Win,126,CHA,East,Southeast,111
2016,2/2/2017,WAS,East,Southeast,Win,116,LAL,West,Pacific,108
2016,2/2/2017,HOU,West,Southwest,Loss,108,ATL,East,Southeast,113
2016,2/2/2017,SA,West,Southwest,Win,102,PHI,East,Atlantic,86
2016,2/2/2017,LAC,West,Pacific,Loss,120,GS,West,Pacific,133
2016,2/3/2017,ORL,East,Southeast,Win,102,TOR,East,Atlantic,94
2016,2/3/2017,BKN,East,Atlantic,Loss,97,IND,East,Central,106
2016,2/3/2017,DET,East,Central,Win,116,MIN,West,Northwest,108
2016,2/3/2017,BOS,East,Atlantic,Win,113,LAL,West,Pacific,107
2016,2/3/2017,HOU,West,Southwest,Win,121,CHI,East,Central,117
2016,2/3/2017,OKC,West,Northwest,Win,114,MEM,West,Southwest,102
2016,2/3/2017,DEN,West,Northwest,Win,121,MIL,East,Central,117
2016,2/3/2017,POR,West,Northwest,Loss,104,DAL,West,Southwest,108
2016,2/3/2017,SAC,West,Pacific,Loss,103,PHO,West,Pacific,105
2016,2/4/2017,ATL,East,Southeast,Win,113,ORL,East,Southeast,86
2016,2/4/2017,IND,East,Central,Win,105,DET,East,Central,84
2016,2/4/2017,WAS,East,Southeast,Win,105,NO,West,Southwest,91
2016,2/4/2017,MIA,East,Southeast,Win,125,PHI,East,Atlantic,102
2016,2/4/2017,NY,East,Atlantic,Loss,104,CLE,East,Central,111
2016,2/4/2017,MIN,West,Northwest,Loss,99,MEM,West,Southwest,107
2016,2/4/2017,PHO,West,Pacific,Loss,112,MIL,East,Central,137
2016,2/4/2017,SA,West,Southwest,Win,121,DEN,West,Northwest,97
2016,2/4/2017,UTA,West,Northwest,Win,105,CHA,East,Southeast,98
2016,2/4/2017,SAC,West,Pacific,Win,109,GS,West,Pacific,106
2016,2/5/2017,BOS,East,Atlantic,Win,107,LAC,West,Pacific,102
2016,2/5/2017,OKC,West,Northwest,Win,105,POR,West,Northwest,99
2016,2/5/2017,BKN,East,Atlantic,Loss,95,TOR,East,Atlantic,103
2016,2/6/2017,IND,East,Central,Win,93,OKC,West,Northwest,90
2016,2/6/2017,NY,East,Atlantic,Loss,107,LAL,West,Pacific,121
2016,2/6/2017,WAS,East,Southeast,Loss,135,CLE,East,Central,140
2016,2/6/2017,ATL,East,Southeast,Loss,95,UTA,West,Northwest,120
2016,2/6/2017,DET,East,Central,Win,113,PHI,East,Atlantic,96
2016,2/6/2017,TOR,East,Atlantic,Win,118,LAC,West,Pacific,109
2016,2/6/2017,MIN,West,Northwest,Loss,113,MIA,East,Southeast,115
2016,2/6/2017,NO,West,Southwest,Win,111,PHO,West,Pacific,106
2016,2/6/2017,DEN,West,Northwest,Win,110,DAL,West,Southwest,87
2016,2/6/2017,MEM,West,Southwest,Win,89,SA,West,Southwest,74
2016,2/6/2017,SAC,West,Pacific,Loss,107,CHI,East,Central,112
2016,2/7/2017,CHA,East,Southeast,Win,111,BKN,East,Atlantic,107
2016,2/7/2017,HOU,West,Southwest,Win,128,ORL,East,Southeast,104
2016,2/7/2017,DAL,West,Southwest,Loss,113,POR,West,Northwest,114
2016,2/8/2017,IND,East,Central,Loss,117,CLE,East,Central,132
2016,2/8/2017,PHI,East,Atlantic,Loss,103,SA,West,Southwest,111
2016,2/8/2017,ATL,East,Southeast,Win,117,DEN,West,Northwest,106
2016,2/8/2017,BKN,East,Atlantic,Loss,110,WAS,East,Southeast,114
2016,2/8/2017,DET,East,Central,Win,121,LAL,West,Pacific,102
2016,2/8/2017,MEM,West,Southwest,Win,110,PHO,West,Pacific,91
2016,2/8/2017,MIL,East,Central,Loss,88,MIA,East,Southeast,106
2016,2/8/2017,MIN,West,Northwest,Win,112,TOR,East,Atlantic,109
2016,2/8/2017,NO,West,Southwest,Loss,94,UTA,West,Northwest,127
2016,2/8/2017,NY,East,Atlantic,Loss,115,LAC,West,Pacific,119
2016,2/8/2017,GS,West,Pacific,Win,123,CHI,East,Central,92
2016,2/8/2017,SAC,West,Pacific,Win,108,BOS,East,Atlantic,92
2016,2/9/2017,CHA,East,Southeast,Loss,95,HOU,West,Southwest,107
2016,2/9/2017,ORL,East,Southeast,Loss,111,PHI,East,Atlantic,112
2016,2/9/2017,OKC,West,Northwest,Win,118,CLE,East,Central,109
2016,2/9/2017,DAL,West,Southwest,Win,112,UTA,West,Northwest,105
2016,2/9/2017,POR,West,Northwest,Loss,111,BOS,East,Atlantic,120
2016,2/10/2017,BKN,East,Atlantic,Loss,99,MIA,East,Southeast,108
2016,2/10/2017,DET,East,Central,Loss,92,SA,West,Southwest,103
2016,2/10/2017,NY,East,Atlantic,Loss,123,DEN,West,Northwest,131
2016,2/10/2017,MEM,West,Southwest,Loss,107,GS,West,Pacific,122
2016,2/10/2017,MIL,East,Central,Loss,114,LAL,West,Pacific,122
2016,2/10/2017,MIN,West,Northwest,Loss,106,NO,West,Southwest,122
2016,2/10/2017,WAS,East,Southeast,Win,112,IND,East,Central,107
2016,2/10/2017,PHO,West,Pacific,Win,115,CHI,East,Central,97
2016,2/10/2017,SAC,West,Pacific,Win,108,ATL,East,Southeast,107
2016,2/11/2017,CHA,East,Southeast,Loss,102,LAC,West,Pacific,107
2016,2/11/2017,IND,East,Central,Loss,100,MIL,East,Central,116
2016,2/11/2017,CLE,East,Central,Win,125,DEN,West,Northwest,109
2016,2/11/2017,PHI,East,Atlantic,Win,117,MIA,East,Southeast,109
2016,2/11/2017,HOU,West,Southwest,Win,133,PHO,West,Pacific,102
2016,2/11/2017,OKC,West,Northwest,Loss,114,GS,West,Pacific,130
2016,2/11/2017,DAL,West,Southwest,Win,112,ORL,East,Southeast,80
2016,2/11/2017,UTA,West,Northwest,Loss,104,BOS,East,Atlantic,112
2016,2/12/2017,MIN,West,Northwest,Win,117,CHI,East,Central,89
2016,2/12/2017,NY,East,Atlantic,Win,94,SA,West,Southwest,90
2016,2/12/2017,TOR,East,Atlantic,Loss,101,DET,East,Central,102
2016,2/12/2017,SAC,West,Pacific,Win,105,NO,West,Southwest,99
2016,2/13/2017,CHA,East,Southeast,Loss,99,PHI,East,Atlantic,105
2016,2/13/2017,WAS,East,Southeast,Win,120,OKC,West,Northwest,98
2016,2/13/2017,BKN,East,Atlantic,Loss,103,MEM,West,Southwest,112
2016,2/13/2017,MIA,East,Southeast,Loss,107,ORL,East,Southeast,116
2016,2/13/2017,IND,East,Central,Loss,106,SA,West,Southwest,110
2016,2/13/2017,MIL,East,Central,Win,102,DET,East,Central,89
2016,2/13/2017,DAL,West,Southwest,Loss,98,BOS,East,Atlantic,111
2016,2/13/2017,DEN,West,Northwest,Win,132,GS,West,Pacific,110
2016,2/13/2017,PHO,West,Pacific,Loss,108,NO,West,Southwest,110
2016,2/13/2017,UTA,West,Northwest,Loss,72,LAC,West,Pacific,88
2016,2/13/2017,POR,West,Northwest,Loss,104,ATL,East,Southeast,109
2016,2/14/2017,CHI,East,Central,Win,105,TOR,East,Atlantic,94
2016,2/14/2017,MIN,West,Northwest,Loss,108,CLE,East,Central,116
2016,2/14/2017,LAL,West,Pacific,Loss,96,SAC,West,Pacific,97
2016,2/15/2017,CLE,East,Central,Win,113,IND,East,Central,104
2016,2/15/2017,ORL,East,Southeast,Loss,79,SA,West,Southwest,107
2016,2/15/2017,BOS,East,Atlantic,Win,116,PHI,East,Atlantic,108
2016,2/15/2017,BKN,East,Atlantic,Loss,125,MIL,East,Central,129
2016,2/15/2017,DET,East,Central,Win,98,DAL,West,Southwest,91
2016,2/15/2017,TOR,East,Atlantic,Win,90,CHA,East,Southeast,85
2016,2/15/2017,HOU,West,Southwest,Loss,109,MIA,East,Southeast,117
2016,2/15/2017,MEM,West,Southwest,Loss,91,NO,West,Southwest,95
2016,2/15/2017,DEN,West,Northwest,Loss,99,MIN,West,Northwest,112
2016,2/15/2017,PHO,West,Pacific,Win,137,LAL,West,Pacific,101
2016,2/15/2017,UTA,West,Northwest,Win,111,POR,West,Northwest,88
2016,2/15/2017,OKC,West,Northwest,Win,116,NY,East,Atlantic,105
2016,2/15/2017,GS,West,Pacific,Win,109,SAC,West,Pacific,86
2016,2/15/2017,LAC,West,Pacific,Win,99,ATL,East,Southeast,84
2016,2/16/2017,IND,East,Central,Loss,98,WAS,East,Southeast,111
2016,2/16/2017,CHI,East,Central,Win,104,BOS,East,Atlantic,103
2016,2/23/2017,ORL,East,Southeast,Loss,103,POR,West,Northwest,112
2016,2/23/2017,DET,East,Central,Win,114,CHA,East,Southeast,108
2016,2/23/2017,CLE,East,Central,Win,119,NY,East,Atlantic,104
2016,2/23/2017,NO,West,Southwest,Loss,99,HOU,West,Southwest,129
2016,2/23/2017,GS,West,Pacific,Win,123,LAC,West,Pacific,113
2016,2/23/2017,SAC,West,Pacific,Win,116,DEN,West,Northwest,100
2016,2/24/2017,IND,East,Central,Win,102,MEM,West,Southwest,92
2016,2/24/2017,PHI,East,Atlantic,Win,120,WAS,East,Southeast,112
2016,2/24/2017,TOR,East,Atlantic,Win,107,BOS,East,Atlantic,97
2016,2/24/2017,ATL,East,Southeast,Loss,90,MIA,East,Southeast,108
2016,2/24/2017,CHI,East,Central,Win,128,PHO,West,Pacific,121
2016,2/24/2017,MIL,East,Central,Loss,95,UTA,West,Northwest,109
2016,2/24/2017,MIN,West,Northwest,Win,97,DAL,West,Southwest,84
2016,2/24/2017,OKC,West,Northwest,Win,110,LAL,West,Pacific,93
2016,2/24/2017,DEN,West,Northwest,Win,129,BKN,East,Atlantic,109
2016,2/24/2017,LAC,West,Pacific,Loss,97,SA,West,Southwest,105
2016,2/25/2017,SAC,West,Pacific,Loss,85,CHA,East,Southeast,99
2016,2/25/2017,ORL,East,Southeast,Win,105,ATL,East,Southeast,86
2016,2/25/2017,NY,East,Atlantic,Win,110,PHI,East,Atlantic,109
2016,2/25/2017,MIA,East,Southeast,Win,113,IND,East,Central,95
2016,2/25/2017,CLE,East,Central,Loss,99,CHI,East,Central,117
2016,2/25/2017,DAL,West,Southwest,Win,96,NO,West,Southwest,83
2016,2/25/2017,HOU,West,Southwest,Win,142,MIN,West,Northwest,130
2016,2/25/2017,GS,West,Pacific,Win,112,BKN,East,Atlantic,95
2016,2/26/2017,LAL,West,Pacific,Loss,98,SA,West,Southwest,119
2016,2/26/2017,MIL,East,Central,Win,100,PHO,West,Pacific,96
2016,2/26/2017,DEN,West,Northwest,Loss,98,MEM,West,Southwest,105
2016,2/26/2017,WAS,East,Southeast,Loss,92,UTA,West,Northwest,102
2016,2/26/2017,DET,East,Central,Loss,98,BOS,East,Atlantic,104
2016,2/26/2017,TOR,East,Atlantic,Win,112,POR,West,Northwest,106
2016,2/26/2017,OKC,West,Northwest,Win,118,NO,West,Southwest,110
2016,2/26/2017,LAC,West,Pacific,Win,124,CHA,East,Southeast,121
2016,2/27/2017,CLE,East,Central,Win,102,MIL,East,Central,95
2016,2/27/2017,NY,East,Atlantic,Loss,91,TOR,East,Atlantic,92
2016,2/27/2017,PHI,East,Atlantic,Loss,108,GS,West,Pacific,119
2016,2/27/2017,BOS,East,Atlantic,Loss,98,ATL,East,Southeast,114
2016,2/27/2017,HOU,West,Southwest,Loss,108,IND,East,Central,117
2016,2/27/2017,DAL,West,Southwest,Win,96,MIA,East,Southeast,89
2016,2/27/2017,SAC,West,Pacific,Loss,88,MIN,West,Northwest,102
2016,2/28/2017,WAS,East,Southeast,Win,112,GS,West,Pacific,108
2016,2/28/2017,DET,East,Central,Win,120,POR,West,Northwest,113
2016,2/28/2017,CHI,East,Central,Loss,107,DEN,West,Northwest,125
2016,2/28/2017,MEM,West,Southwest,Win,130,PHO,West,Pacific,112
2016,2/28/2017,OKC,West,Northwest,Win,109,UTA,West,Northwest,106
2016,2/28/2017,LAL,West,Pacific,Loss,104,CHA,East,Southeast,109
2016,3/1/2017,ORL,East,Southeast,Loss,90,NY,East,Atlantic,101
2016,3/1/2017,ATL,East,Southeast,Win,100,DAL,West,Southwest,95
2016,3/1/2017,MIA,East,Southeast,Win,125,PHI,East,Atlantic,98
2016,3/1/2017,TOR,East,Atlantic,Loss,96,WAS,East,Southeast,105
2016,3/1/2017,BOS,East,Atlantic,Win,103,CLE,East,Central,99
2016,3/1/2017,MIL,East,Central,Loss,98,DEN,West,Northwest,110
2016,3/1/2017,NO,West,Southwest,Win,109,DET,East,Central,86
2016,3/1/2017,SA,West,Southwest,Win,100,IND,East,Central,99
2016,3/1/2017,UTA,West,Northwest,Loss,80,MIN,West,Northwest,107
2016,3/1/2017,LAC,West,Pacific,Loss,103,HOU,West,Southwest,122
2016,3/1/2017,SAC,West,Pacific,Loss,100,BKN,East,Atlantic,109
2016,3/2/2017,CHI,East,Central,Win,94,GS,West,Pacific,87
2016,3/2/2017,PHO,West,Pacific,Win,120,CHA,East,Southeast,103
2016,3/2/2017,POR,West,Northwest,Win,114,OKC,West,Northwest,109
2016,3/3/2017,ORL,East,Southeast,Win,110,MIA,East,Southeast,99
2016,3/3/2017,PHI,East,Atlantic,Win,105,NY,East,Atlantic,102
2016,3/3/2017,WAS,East,Southeast,Loss,106,TOR,East,Atlantic,114
2016,3/3/2017,ATL,East,Southeast,Loss,130,CLE,East,Central,135
2016,3/3/2017,MIL,East,Central,Win,112,LAC,West,Pacific,101
2016,3/3/2017,DAL,West,Southwest,Win,104,MEM,West,Southwest,100
2016,3/3/2017,PHO,West,Pacific,Win,118,OKC,West,Northwest,111
2016,3/3/2017,UTA,West,Northwest,Win,112,BKN,East,Atlantic,97
2016,3/3/2017,NO,West,Southwest,Loss,98,SA,West,Southwest,101
2016,3/3/2017,LAL,West,Pacific,Loss,95,BOS,East,Atlantic,115
2016,3/4/2017,PHI,East,Atlantic,Loss,106,DET,East,Central,136
2016,3/4/2017,MIA,East,Southeast,Win,120,CLE,East,Central,92
2016,3/4/2017,MIL,East,Central,Win,101,TOR,East,Atlantic,94
2016,3/4/2017,CHI,East,Central,Loss,91,LAC,West,Pacific,101
2016,3/4/2017,DEN,West,Northwest,Loss,102,CHA,East,Southeast,112
2016,3/4/2017,HOU,West,Southwest,Win,123,MEM,West,Southwest,108
2016,3/4/2017,SA,West,Southwest,Win,97,MIN,West,Northwest,90
2016,3/4/2017,POR,West,Northwest,Win,130,BKN,East,Atlantic,116
2016,3/5/2017,ATL,East,Southeast,Loss,96,IND,East,Central,97
2016,3/5/2017,NY,East,Atlantic,Loss,105,GS,West,Pacific,112
2016,3/5/2017,PHO,West,Pacific,Win,109,BOS,East,Atlantic,106
2016,3/5/2017,WAS,East,Southeast,Win,115,ORL,East,Southeast,114
2016,3/5/2017,SAC,West,Pacific,Loss,109,UTA,West,Northwest,110
2016,3/5/2017,DAL,West,Southwest,Win,104,OKC,West,Northwest,89
2016,3/5/2017,LAL,West,Pacific,Loss,97,NO,West,Southwest,105
2016,3/6/2017,CLE,East,Central,Loss,98,MIA,East,Southeast,106
2016,3/6/2017,ORL,East,Southeast,Loss,105,NY,East,Atlantic,113
2016,3/6/2017,PHI,East,Atlantic,Loss,98,MIL,East,Central,112
2016,3/6/2017,ATL,East,Southeast,Loss,111,GS,West,Pacific,119
2016,3/6/2017,DET,East,Central,Win,109,CHI,East,Central,95
2016,3/6/2017,CHA,East,Southeast,Win,100,IND,East,Central,88
2016,3/6/2017,MEM,West,Southwest,Loss,109,BKN,East,Atlantic,122
2016,3/6/2017,SA,West,Southwest,Win,112,HOU,West,Southwest,110
2016,3/6/2017,DEN,West,Northwest,Win,108,SAC,West,Pacific,96
2016,3/6/2017,UTA,West,Northwest,Win,88,NO,West,Southwest,83
2016,3/6/2017,LAC,West,Pacific,Win,116,BOS,East,Atlantic,102
2016,3/7/2017,OKC,West,Northwest,Loss,121,POR,West,Northwest,126
2016,3/7/2017,DAL,West,Southwest,Win,122,LAL,West,Pacific,111
2016,3/7/2017,PHO,West,Pacific,Loss,127,WAS,East,Southeast,131
2016,3/8/2017,ORL,East,Southeast,Win,98,CHI,East,Central,91
2016,3/8/2017,ATL,East,Southeast,Win,110,BKN,East,Atlantic,105
2016,3/8/2017,MIA,East,Southeast,Win,108,CHA,East,Southeast,101
2016,3/8/2017,HOU,West,Southwest,Loss,108,UTA,West,Northwest,115
2016,3/8/2017,IND,East,Central,Win,115,DET,East,Central,98
2016,3/8/2017,MIL,East,Central,Win,104,NY,East,Atlantic,93
2016,3/8/2017,MIN,West,Northwest,Win,107,LAC,West,Pacific,91
2016,3/8/2017,NO,West,Southwest,Loss,87,TOR,East,Atlantic,94
2016,3/8/2017,SA,West,Southwest,Win,114,SAC,West,Pacific,104
2016,3/8/2017,DEN,West,Northwest,Loss,113,WAS,East,Southeast,123
2016,3/8/2017,GS,West,Pacific,Loss,86,BOS,East,Atlantic,99
2016,3/9/2017,DET,East,Central,Win,106,CLE,East,Central,101
2016,3/9/2017,MEM,West,Southwest,Loss,98,LAC,West,Pacific,114
2016,3/9/2017,OKC,West,Northwest,Win,102,SA,West,Southwest,92
2016,3/9/2017,POR,West,Northwest,Win,114,PHI,East,Atlantic,108
2016,3/9/2017,PHO,West,Pacific,Loss,110,LAL,West,Pacific,122
2016,3/10/2017,CHA,East,Southeast,Win,121,ORL,East,Southeast,81
2016,3/10/2017,ATL,East,Southeast,Win,105,TOR,East,Atlantic,99
2016,3/10/2017,CHI,East,Central,Loss,94,HOU,West,Southwest,115
2016,3/10/2017,MIL,East,Central,Win,99,IND,East,Central,85
2016,3/10/2017,MIN,West,Northwest,Win,103,GS,West,Pacific,102
2016,3/10/2017,DAL,West,Southwest,Win,105,BKN,East,Atlantic,96
2016,3/10/2017,DEN,West,Northwest,Win,119,BOS,East,Atlantic,99
2016,3/10/2017,SAC,West,Pacific,Loss,122,WAS,East,Southeast,130
2016,3/11/2017,OKC,West,Northwest,Win,112,UTA,West,Northwest,104
2016,3/11/2017,LAC,West,Pacific,Win,112,PHI,East,Atlantic,100
2016,3/11/2017,DET,East,Central,Win,112,NY,East,Atlantic,92
2016,3/11/2017,CHA,East,Southeast,Loss,122,NO,West,Southwest,125
2016,3/11/2017,ORL,East,Southeast,Loss,104,CLE,East,Central,116
2016,3/11/2017,MIA,East,Southeast,Win,104,TOR,East,Atlantic,89
2016,3/11/2017,MIL,East,Central,Win,102,MIN,West,Northwest,95
2016,3/11/2017,SA,West,Southwest,Win,107,GS,West,Pacific,85
2016,3/11/2017,DAL,West,Southwest,Loss,98,PHO,West,Pacific,100
2016,3/11/2017,MEM,West,Southwest,Loss,90,ATL,East,Southeast,107
2016,3/11/2017,POR,West,Northwest,Loss,124,WAS,East,Southeast,125
2016,3/11/2017,SAC,West,Pacific,Loss,92,DEN,West,Northwest,105
2016,3/12/2017,BOS,East,Atlantic,Win,100,CHI,East,Central,80
2016,3/12/2017,BKN,East,Atlantic,Win,120,NY,East,Atlantic,112
2016,3/12/2017,IND,East,Central,Win,102,MIA,East,Southeast,98
2016,3/12/2017,HOU,West,Southwest,Win,117,CLE,East,Central,112
2016,3/12/2017,PHO,West,Pacific,Loss,101,POR,West,Northwest,110
2016,3/12/2017,LAL,West,Pacific,Loss,116,PHI,East,Atlantic,118
2016,3/13/2017,CHA,East,Southeast,Loss,109,CHI,East,Central,115
2016,3/13/2017,TOR,East,Atlantic,Win,100,DAL,West,Southwest,78
2016,3/13/2017,MEM,West,Southwest,Win,113,MIL,East,Central,93
2016,3/13/2017,MIN,West,Northwest,Win,119,WAS,East,Southeast,104
2016,3/13/2017,SA,West,Southwest,Win,107,ATL,East,Southeast,99
2016,3/13/2017,UTA,West,Northwest,Win,114,LAC,West,Pacific,108
2016,3/13/2017,DEN,West,Northwest,Win,129,LAL,West,Pacific,101
2016,3/13/2017,SAC,West,Pacific,Win,120,ORL,East,Southeast,115
2016,3/14/2017,CLE,East,Central,Win,128,DET,East,Central,96
2016,3/14/2017,BKN,East,Atlantic,Loss,104,OKC,West,Northwest,122
2016,3/14/2017,NY,East,Atlantic,Win,87,IND,East,Central,81
2016,3/14/2017,NO,West,Southwest,Win,100,POR,West,Northwest,77
2016,3/14/2017,GS,West,Pacific,Win,106,PHI,East,Atlantic,104
2016,3/15/2017,IND,East,Central,Win,98,CHA,East,Southeast,77
2016,3/15/2017,WAS,East,Southeast,Loss,107,DAL,West,Southwest,112
2016,3/15/2017,BOS,East,Atlantic,Win,117,MIN,West,Northwest,104
2016,3/15/2017,DET,East,Central,Loss,83,UTA,West,Northwest,97
2016,3/15/2017,MIA,East,Southeast,Win,120,NO,West,Southwest,112
2016,3/15/2017,CHI,East,Central,Loss,91,MEM,West,Southwest,98
2016,3/15/2017,HOU,West,Southwest,Win,139,LAL,West,Pacific,100
2016,3/15/2017,SA,West,Southwest,Loss,106,POR,West,Northwest,110
2016,3/15/2017,PHO,West,Pacific,Loss,101,SAC,West,Pacific,107
2016,3/15/2017,LAC,West,Pacific,Loss,96,MIL,East,Central,97
2016,3/16/2017,CLE,East,Central,Win,91,UTA,West,Northwest,83
2016,3/16/2017,TOR,East,Atlantic,Loss,102,OKC,West,Northwest,123
2016,3/16/2017,ATL,East,Southeast,Loss,91,MEM,West,Southwest,103
2016,3/16/2017,NY,East,Atlantic,Loss,110,BKN,East,Atlantic,121
2016,3/16/2017,DEN,West,Northwest,Win,129,LAC,West,Pacific,114
2016,3/16/2017,GS,West,Pacific,Win,122,ORL,East,Southeast,92
2016,3/17/2017,PHI,East,Atlantic,Win,116,DAL,West,Southwest,74
2016,3/17/2017,WAS,East,Southeast,Win,112,CHI,East,Central,107
2016,3/17/2017,BKN,East,Atlantic,Loss,95,BOS,East,Atlantic,98
2016,3/17/2017,DET,East,Central,Loss,75,TOR,East,Atlantic,87
2016,3/17/2017,MIA,East,Southeast,Win,123,MIN,West,Northwest,105
2016,3/17/2017,NO,West,Southwest,Win,128,HOU,West,Southwest,112
2016,3/17/2017,PHO,West,Pacific,Loss,103,ORL,East,Southeast,109
2016,3/17/2017,LAL,West,Pacific,Loss,103,MIL,East,Central,107
2016,3/18/2017,OKC,West,Northwest,Win,110,SAC,West,Pacific,94
2016,3/18/2017,ATL,East,Southeast,Loss,97,POR,West,Northwest,113
2016,3/18/2017,CHA,East,Southeast,Win,98,WAS,East,Southeast,93
2016,3/18/2017,LAC,West,Pacific,Win,108,CLE,East,Central,78
2016,3/18/2017,CHI,East,Central,Win,95,UTA,West,Northwest,86
2016,3/18/2017,MEM,West,Southwest,Win,104,SA,West,Southwest,96
2016,3/18/2017,DEN,West,Northwest,Loss,105,HOU,West,Southwest,109
2016,3/18/2017,GS,West,Pacific,Win,117,MIL,East,Central,92
2016,3/19/2017,PHI,East,Atlantic,Win,105,BOS,East,Atlantic,99
2016,3/19/2017,DET,East,Central,Win,112,PHO,West,Pacific,95
2016,3/19/2017,MIA,East,Southeast,Loss,104,POR,West,Northwest,115
2016,3/19/2017,NO,West,Southwest,Win,123,MIN,West,Northwest,109
2016,3/19/2017,TOR,East,Atlantic,Win,116,IND,East,Central,91
